,最近一次补货时间,机器编号,补货周期,当前库存,补货前1个小时库存,补货配货差,时间差,补货配货差范围,时间差范围
886,2021-06-27,2110063.0,9.0,46.0,44.0,2.0,16.269444444507826,0-5,10-20
887,2021-07-01,2110065.0,2.0,165.0,163.0,2.0,16.53444444446359,0-5,10-20
888,2021-06-27,2110168.0,9.0,59.0,57.0,2.0,12.351666666800156,0-5,10-20
889,2021-06-27,2110415.0,9.0,63.0,61.0,2.0,15.200000000128057,0-5,10-20
890,2021-07-01,2110579.0,6.0,99.0,97.0,2.0,15.261666666716337,0-5,10-20
891,2021-06-28,2110758.0,6.0,97.0,95.0,2.0,14.119999999995343,0-5,10-20
892,2021-06-29,2111190.0,6.0,120.0,118.0,2.0,14.290555555606261,0-5,10-20
893,2021-07-01,2310041.0,14.0,96.0,94.0,2.0,16.055833333404735,0-5,10-20
894,2021-07-01,2310057.0,14.0,87.0,85.0,2.0,16.978611111233477,0-5,10-20
895,2021-06-26,2310178.0,7.0,143.0,141.0,2.0,16.882500000006985,0-5,10-20
896,2021-07-02,2510003.0,6.0,62.0,60.0,2.0,16.670277777768206,0-5,10-20
897,2021-07-02,2510064.0,3.0,152.0,150.0,2.0,17.885277777852025,0-5,10-20
898,2021-07-02,2710132.0,6.0,56.0,54.0,2.0,17.708611111098435,0-5,10-20
899,2021-07-01,2810268.0,6.0,106.0,104.0,2.0,13.295277777768206,0-5,10-20
900,2021-06-30,2910025.0,3.0,74.0,72.0,2.0,16.139166666660458,0-5,10-20
901,2021-07-01,2910062.0,3.0,87.0,85.0,2.0,9.978888888959773,0-5,0-10
902,2021-06-29,2910072.0,6.0,59.0,57.0,2.0,16.60555555560859,0-5,10-20
903,2021-06-30,5110095.0,6.0,41.0,39.0,2.0,13.93000000010943,0-5,10-20
904,2021-06-30,55110150.0,9.0,91.0,89.0,2.0,11.423333333339542,0-5,10-20
905,2021-06-28,55110231.0,6.0,92.0,90.0,2.0,14.36194444441935,0-5,10-20
906,2021-06-28,55110232.0,6.0,117.0,115.0,2.0,15.031944444577675,0-5,10-20
907,2021-07-01,55110291.0,6.0,91.0,89.0,2.0,16.470277777814772,0-5,10-20
908,2021-07-01,57110021.0,6.0,75.0,73.0,2.0,12.140000000072177,0-5,10-20
909,2021-07-02,57410255.0,6.0,78.0,76.0,2.0,12.543055555550382,0-5,10-20
910,2021-07-02,1010088.0,3.0,79.0,76.0,3.0,16.799166666751262,0-5,10-20
911,2021-07-01,1010162.0,6.0,58.0,55.0,3.0,10.459444444568362,0-5,10-20
912,2021-06-28,1010208.0,6.0,67.0,64.0,3.0,13.11472222226439,0-5,10-20
913,2021-07-02,1010462.0,3.0,63.0,60.0,3.0,10.019166666723322,0-5,10-20
914,2021-07-01,2010174.0,6.0,50.0,47.0,3.0,15.995833333348855,0-5,10-20
915,2021-06-30,2010190.0,6.0,55.0,52.0,3.0,11.358333333337214,0-5,10-20
916,2021-06-30,2110288.0,3.0,97.0,94.0,3.0,13.606388888962101,0-5,10-20
917,2021-06-30,2810149.0,12.0,77.0,74.0,3.0,14.419444444589317,0-5,10-20
918,2021-06-30,7551248.0,9.0,62.0,59.0,3.0,14.542222222255077,0-5,10-20
919,2021-06-29,1010197.0,6.0,48.0,45.0,3.0,15.234166666748933,0-5,10-20
920,2021-07-01,1010559.0,6.0,66.0,63.0,3.0,9.508333333418705,0-5,0-10
921,2021-07-02,2110284.0,3.0,123.0,120.0,3.0,16.143333333428018,0-5,10-20
922,2021-07-01,2510093.0,3.0,149.0,146.0,3.0,11.865000000048894,0-5,10-20
923,2021-06-29,2810076.0,6.0,69.0,66.0,3.0,12.135277777793817,0-5,10-20
924,2021-06-30,2810085.0,6.0,92.0,89.0,3.0,15.753611111082137,0-5,10-20
925,2021-06-29,2810123.0,6.0,88.0,85.0,3.0,15.419722222199198,0-5,10-20
926,2021-07-02,2910163.0,6.0,45.0,42.0,3.0,15.543055555550382,0-5,10-20
927,2021-07-01,5110019.0,9.0,43.0,40.0,3.0,10.596944444580004,0-5,10-20
928,2021-06-30,5110022.0,6.0,53.0,50.0,3.0,15.122499999997672,0-5,10-20
929,2021-06-29,5110128.0,6.0,91.0,88.0,3.0,16.091944444575347,0-5,10-20
930,2021-06-30,55110045.0,12.0,145.0,142.0,3.0,13.799166666751262,0-5,10-20
931,2021-06-30,55110046.0,9.0,122.0,119.0,3.0,13.613055555615574,0-5,10-20
932,2021-06-30,55110056.0,9.0,62.0,59.0,3.0,10.781388889008667,0-5,10-20
933,2021-06-30,57410102.0,12.0,113.0,110.0,3.0,14.34527777787298,0-5,10-20
934,2021-06-28,73110112.0,9.0,99.0,96.0,3.0,12.530277777754236,0-5,10-20
935,2021-07-02,1010568.0,6.0,91.0,88.0,3.0,12.646666666783858,0-5,10-20
936,2021-07-02,2910059.0,3.0,26.0,23.0,3.0,12.740000000107102,0-5,10-20
937,2021-06-28,1010175.0,6.0,49.0,46.0,3.0,12.949166666774545,0-5,10-20
938,2021-06-27,1010238.0,6.0,65.0,62.0,3.0,12.817222222220153,0-5,10-20
939,2021-06-30,1010300.0,12.0,49.0,46.0,3.0,13.3119444444892,0-5,10-20
940,2021-06-28,1010330.0,6.0,27.0,24.0,3.0,14.068888888985384,0-5,10-20
941,2021-06-28,1010367.0,6.0,44.0,41.0,3.0,14.007777777907904,0-5,10-20
942,2021-07-02,1010448.0,6.0,72.0,69.0,3.0,13.870277777896263,0-5,10-20
943,2021-06-30,1010451.0,3.0,93.0,90.0,3.0,11.619166666700039,0-5,10-20
944,2021-07-02,1010520.0,6.0,64.0,61.0,3.0,11.930833333404735,0-5,10-20
945,2021-07-01,1010521.0,2.0,100.0,97.0,3.0,9.123888888861984,0-5,0-10
946,2021-07-01,1010548.0,3.0,51.0,48.0,3.0,14.379722222336568,0-5,10-20
947,2021-06-29,1010577.0,6.0,36.0,33.0,3.0,17.936944444547407,0-5,10-20
948,2021-06-28,1010583.0,6.0,56.0,53.0,3.0,17.4369444444892,0-5,10-20
949,2021-06-30,2010173.0,3.0,101.0,98.0,3.0,17.18333333346527,0-5,10-20
950,2021-07-02,2010269.0,6.0,85.0,82.0,3.0,13.425000000104774,0-5,10-20
951,2021-06-28,2110588.0,6.0,38.0,35.0,3.0,13.270277777861338,0-5,10-20
952,2021-06-29,2110589.0,6.0,44.0,41.0,3.0,23.217777777754236,0-5,20-30
953,2021-06-28,2110609.0,6.0,94.0,91.0,3.0,23.605277777882293,0-5,20-30
954,2021-07-01,2110699.0,6.0,60.0,57.0,3.0,21.31388888892252,0-5,20-30
955,2021-06-30,2110841.0,3.0,68.0,65.0,3.0,18.42583333334187,0-5,10-20
956,2021-06-29,2110879.0,6.0,43.0,40.0,3.0,21.969444444577675,0-5,20-30
957,2021-06-25,2110886.0,9.0,29.0,26.0,3.0,23.043888888903894,0-5,20-30
958,2021-06-27,2110924.0,9.0,51.0,48.0,3.0,22.878611111082137,0-5,20-30
959,2021-07-01,2110963.0,6.0,67.0,64.0,3.0,21.529722222243436,0-5,20-30
960,2021-06-30,2111024.0,6.0,59.0,56.0,3.0,14.197777777793817,0-5,10-20
961,2021-06-29,2111031.0,6.0,84.0,81.0,3.0,20.610833333339542,0-5,20-30
962,2021-07-02,2310077.0,7.0,89.0,86.0,3.0,24.23666666680947,0-5,20-30
963,2021-06-29,2310163.0,7.0,48.0,45.0,3.0,13.005000000062864,0-5,10-20
964,2021-06-30,2510157.0,6.0,49.0,46.0,3.0,25.885277777910233,0-5,20-30
965,2021-07-01,2510175.0,6.0,90.0,87.0,3.0,12.956388888938818,0-5,10-20
966,2021-06-27,2510224.0,6.0,66.0,63.0,3.0,21.695277777907904,0-5,20-30
967,2021-07-01,2510254.0,6.0,71.0,68.0,3.0,18.670555555669125,0-5,10-20
968,2021-07-01,2510255.0,6.0,86.0,83.0,3.0,18.855277777765878,0-5,10-20
969,2021-06-29,2510261.0,6.0,83.0,80.0,3.0,19.703888888878282,0-5,10-20
970,2021-06-25,2710100.0,9.0,52.0,49.0,3.0,21.066944444552064,0-5,20-30
971,2021-06-27,2710107.0,6.0,70.0,67.0,3.0,18.950555555638857,0-5,10-20
972,2021-06-30,2710164.0,9.0,47.0,44.0,3.0,19.166388888959773,0-5,10-20
973,2021-06-28,2710220.0,6.0,63.0,60.0,3.0,20.52694444457302,0-5,20-30
974,2021-07-02,2710223.0,6.0,39.0,36.0,3.0,15.340555555536412,0-5,10-20
975,2021-06-28,2710228.0,6.0,59.0,56.0,3.0,23.061666666646488,0-5,20-30
976,2021-07-01,2810159.0,3.0,87.0,84.0,3.0,23.135555555694737,0-5,20-30
977,2021-06-29,2810204.0,12.0,82.0,79.0,3.0,23.87305555556668,0-5,20-30
978,2021-07-01,2810308.0,6.0,44.0,41.0,3.0,22.88361111120321,0-5,20-30
979,2021-07-01,2810337.0,6.0,70.0,67.0,3.0,19.837222222296987,0-5,10-20
980,2021-06-29,2810375.0,6.0,84.0,81.0,3.0,13.718611111224163,0-5,10-20
981,2021-06-30,2810393.0,3.0,69.0,66.0,3.0,19.061388888861984,0-5,10-20
982,2021-06-28,2810408.0,6.0,66.0,63.0,3.0,12.474444444465917,0-5,10-20
983,2021-06-30,2810412.0,6.0,77.0,74.0,3.0,20.00666666671168,0-5,20-30
984,2021-06-30,2810413.0,6.0,62.0,59.0,3.0,20.95833333337214,0-5,20-30
985,2021-07-01,2810429.0,6.0,50.0,47.0,3.0,19.92000000004191,0-5,10-20
986,2021-07-01,2810452.0,6.0,45.0,42.0,3.0,16.551666666695382,0-5,10-20
987,2021-06-30,2810453.0,6.0,113.0,110.0,3.0,21.944166666653473,0-5,20-30
988,2021-06-30,2810494.0,6.0,74.0,71.0,3.0,21.721666666679084,0-5,20-30
989,2021-07-01,2810504.0,6.0,110.0,107.0,3.0,22.588333333376795,0-5,20-30
990,2021-07-01,2910328.0,6.0,71.0,68.0,3.0,21.93055555567844,0-5,20-30
991,2021-07-01,37110034.0,3.0,63.0,60.0,3.0,20.703888888994697,0-5,20-30
992,2021-06-29,37110106.0,9.0,57.0,54.0,3.0,20.0266666666721,0-5,20-30
993,2021-07-01,37110170.0,3.0,71.0,68.0,3.0,17.301944444538094,0-5,10-20
994,2021-07-01,37110173.0,3.0,53.0,50.0,3.0,12.011388888931833,0-5,10-20
995,2021-07-01,37110198.0,6.0,47.0,44.0,3.0,21.0347222223063,0-5,20-30
996,2021-06-26,5110075.0,9.0,93.0,90.0,3.0,14.524444444512483,0-5,10-20
997,2021-06-28,5110135.0,6.0,75.0,72.0,3.0,18.57777777785668,0-5,10-20
998,2021-06-29,5121082.0,6.0,40.0,37.0,3.0,23.217777777754236,0-5,20-30
999,2021-06-26,51310003.0,7.0,80.0,77.0,3.0,19.28194444446126,0-5,10-20
1000,2021-06-27,53110214.0,6.0,60.0,57.0,3.0,21.995277777838055,0-5,20-30
1001,2021-07-02,5321082.0,3.0,72.0,69.0,3.0,20.185833333351184,0-5,20-30
1002,2021-07-01,5321216.0,12.0,51.0,48.0,3.0,24.09138888894813,0-5,20-30
1003,2021-06-27,5321226.0,6.0,71.0,68.0,3.0,14.438611111196224,0-5,10-20
1004,2021-07-02,55110193.0,3.0,66.0,63.0,3.0,11.18416666664416,0-5,10-20
1005,2021-07-02,55110197.0,3.0,87.0,84.0,3.0,12.380833333474584,0-5,10-20
1006,2021-07-02,55110251.0,3.0,55.0,52.0,3.0,0.2416666667559184,0-5,0-10
1007,2021-06-29,55110258.0,6.0,53.0,50.0,3.0,22.21055555564817,0-5,20-30
1008,2021-06-29,55110259.0,6.0,41.0,38.0,3.0,22.371111111191567,0-5,20-30
1009,2021-07-02,55110269.0,6.0,63.0,60.0,3.0,11.87722222233424,0-5,10-20
1010,2021-06-30,55110275.0,6.0,62.0,59.0,3.0,15.933055555564351,0-5,10-20
1011,2021-06-28,55110278.0,6.0,89.0,86.0,3.0,19.099444444582332,0-5,10-20
1012,2021-06-28,55110279.0,6.0,104.0,101.0,3.0,22.41305555566214,0-5,20-30
1013,2021-07-02,55110286.0,6.0,59.0,56.0,3.0,22.268055555643514,0-5,20-30
1014,2021-07-02,57110111.0,3.0,94.0,91.0,3.0,47.364444444479886,0-5,30-50
1015,2021-06-30,57110167.0,3.0,101.0,98.0,3.0,16.556944444484543,0-5,10-20
1016,2021-07-02,57110178.0,3.0,78.0,75.0,3.0,22.389166666776873,0-5,20-30
1017,2021-06-29,57110182.0,6.0,67.0,64.0,3.0,22.267222222290002,0-5,20-30
1018,2021-06-30,57110185.0,6.0,64.0,61.0,3.0,22.48916666675359,0-5,20-30
1019,2021-07-02,57410083.0,3.0,58.0,55.0,3.0,17.79638888896443,0-5,10-20
1020,2021-06-30,57410191.0,3.0,57.0,54.0,3.0,17.50333333335584,0-5,10-20
1021,2021-06-30,57410238.0,6.0,57.0,54.0,3.0,17.650833333435003,0-5,10-20
1022,2021-07-01,57410247.0,6.0,113.0,110.0,3.0,16.876388888864312,0-5,10-20
1023,2021-06-28,59210288.0,6.0,113.0,110.0,3.0,19.28777777776122,0-5,10-20
1024,2021-06-28,59210289.0,6.0,86.0,83.0,3.0,11.190277777786832,0-5,10-20
1025,2021-07-01,59210308.0,9.0,79.0,76.0,3.0,14.037500000093132,0-5,10-20
1026,2021-07-01,59210325.0,6.0,54.0,51.0,3.0,14.526388888887595,0-5,10-20
1027,2021-07-02,59210329.0,6.0,56.0,53.0,3.0,20.139166666776873,0-5,20-30
1028,2021-07-02,59210330.0,6.0,76.0,73.0,3.0,24.425555555673782,0-5,20-30
1029,2021-07-01,59210347.0,3.0,84.0,81.0,3.0,12.774722222238779,0-5,10-20
1030,2021-06-28,59210350.0,6.0,67.0,64.0,3.0,11.435833333467599,0-5,10-20
1031,2021-06-28,59210397.0,6.0,88.0,85.0,3.0,22.652777777868323,0-5,20-30
1032,2021-06-30,7551090.0,3.0,115.0,112.0,3.0,23.71583333343733,0-5,20-30
1033,2021-06-29,7551187.0,6.0,50.0,47.0,3.0,15.006111111142673,0-5,10-20
1034,2021-06-28,7551269.0,9.0,64.0,61.0,3.0,15.187777777842712,0-5,10-20
1035,2021-06-30,7551317.0,6.0,61.0,58.0,3.0,17.196111111086793,0-5,10-20
1036,2021-06-30,7551323.0,3.0,87.0,84.0,3.0,21.219722222245764,0-5,20-30
1037,2021-07-02,7551370.0,3.0,35.0,32.0,3.0,11.088333333435003,0-5,10-20
1038,2021-06-28,7551403.0,6.0,60.0,57.0,3.0,11.331666666723322,0-5,10-20
1039,2021-06-27,7551407.0,6.0,75.0,72.0,3.0,20.671388888906222,0-5,20-30
1040,2021-07-02,1010317.0,12.0,42.0,39.0,3.0,13.073055555636529,0-5,10-20
1041,2021-07-01,5321125.0,9.0,57.0,54.0,3.0,18.372222222271375,0-5,10-20
1042,2021-06-28,57410020.0,6.0,58.0,55.0,3.0,21.25250000000233,0-5,20-30
1043,2021-06-28,59210114.0,6.0,103.0,100.0,3.0,-0.3863888887572102,0-5,0-10
1044,2021-06-30,59210167.0,6.0,106.0,103.0,3.0,14.75611111120088,0-5,10-20
1045,2021-07-01,1010494.0,9.0,67.0,64.0,3.0,20.38055555569008,0-5,20-30
1046,2021-06-28,2110729.0,6.0,41.0,38.0,3.0,20.203611111093778,0-5,20-30
1047,2021-07-01,2110737.0,6.0,53.0,50.0,3.0,15.574722222285345,0-5,10-20
1048,2021-07-01,2110915.0,6.0,105.0,102.0,3.0,16.634722222283017,0-5,10-20
1049,2021-06-30,2111063.0,3.0,84.0,81.0,3.0,14.065277777903248,0-5,10-20
1050,2021-06-28,2310182.0,7.0,65.0,62.0,3.0,11.695833333476912,0-5,10-20
1051,2021-07-02,2710200.0,6.0,62.0,59.0,3.0,11.591944444575347,0-5,10-20
1052,2021-07-01,2810392.0,3.0,79.0,76.0,3.0,13.723055555659812,0-5,10-20
1053,2021-06-27,2910324.0,6.0,75.0,72.0,3.0,14.98916666675359,0-5,10-20
1054,2021-06-30,55110240.0,9.0,52.0,49.0,3.0,23.098888889013324,0-5,20-30
1055,2021-07-02,55110253.0,9.0,95.0,92.0,3.0,11.368333333404735,0-5,10-20
1056,2021-06-29,57410194.0,6.0,96.0,93.0,3.0,11.08222222229233,0-5,10-20
1057,2021-06-27,57410199.0,6.0,78.0,75.0,3.0,20.823888888931833,0-5,20-30
1058,2021-07-02,2111099.0,6.0,31.0,28.0,3.0,21.03083333338145,0-5,20-30
1059,2021-06-30,2111138.0,6.0,25.0,22.0,3.0,21.163055555603933,0-5,20-30
1060,2021-07-01,1010427.0,6.0,65.0,62.0,3.0,20.459722222352866,0-5,20-30
1061,2021-07-02,1010439.0,2.0,116.0,113.0,3.0,20.110000000102445,0-5,20-30
1062,2021-06-29,1010468.0,6.0,85.0,82.0,3.0,20.322777777852025,0-5,20-30
1063,2021-07-01,1010555.0,6.0,91.0,88.0,3.0,19.611666666751262,0-5,10-20
1064,2021-06-27,1010561.0,6.0,50.0,47.0,3.0,19.68055555567844,0-5,10-20
1065,2021-06-28,2110187.0,6.0,150.0,147.0,3.0,19.75333333335584,0-5,10-20
1066,2021-07-02,2310109.0,7.0,113.0,110.0,3.0,22.514166666660458,0-5,20-30
1067,2021-07-02,2510026.0,6.0,97.0,94.0,3.0,15.005555555631872,0-5,10-20
1068,2021-06-28,2510045.0,6.0,100.0,97.0,3.0,21.037500000034925,0-5,20-30
1069,2021-07-01,2510050.0,3.0,97.0,94.0,3.0,15.264722222287674,0-5,10-20
1070,2021-06-29,2510056.0,6.0,102.0,99.0,3.0,18.026388888945803,0-5,10-20
1071,2021-06-29,2510197.0,6.0,104.0,101.0,3.0,20.00722222222248,0-5,20-30
1072,2021-07-01,2910254.0,6.0,63.0,60.0,3.0,21.88638888899004,0-5,20-30
1073,2021-06-27,2910264.0,6.0,56.0,53.0,3.0,15.023888888885267,0-5,10-20
1074,2021-07-01,5110081.0,6.0,66.0,63.0,3.0,15.150000000139698,0-5,10-20
1075,2021-06-29,55110246.0,6.0,91.0,88.0,3.0,14.803611111128703,0-5,10-20
1076,2021-07-01,55110292.0,6.0,134.0,131.0,3.0,17.749722222215496,0-5,10-20
1077,2021-07-01,1010179.0,6.0,59.0,55.0,4.0,17.96833333343966,0-5,10-20
1078,2021-07-02,1010562.0,3.0,86.0,82.0,4.0,21.910555555543397,0-5,20-30
1079,2021-06-27,2010060.0,9.0,59.0,55.0,4.0,16.85500000003958,0-5,10-20
1080,2021-06-30,2110321.0,3.0,55.0,51.0,4.0,16.663611111114733,0-5,10-20
1081,2021-07-02,2110346.0,2.0,86.0,82.0,4.0,18.955277777917217,0-5,10-20
1082,2021-07-02,57110049.0,2.0,96.0,92.0,4.0,21.072222222341225,0-5,20-30
1083,2021-06-30,59210335.0,6.0,97.0,93.0,4.0,13.8738888889784,0-5,10-20
1084,2021-06-30,1010148.0,3.0,84.0,80.0,4.0,10.554722222266719,0-5,10-20
1085,2021-07-01,1010186.0,12.0,99.0,95.0,4.0,11.606944444589317,0-5,10-20
1086,2021-06-30,1010377.0,6.0,55.0,51.0,4.0,21.133611111086793,0-5,20-30
1087,2021-07-02,1010403.0,6.0,84.0,80.0,4.0,18.32944444444729,0-5,10-20
1088,2021-07-02,1010445.0,12.0,54.0,50.0,4.0,19.689722222217824,0-5,10-20
1089,2021-06-27,1010479.0,6.0,61.0,57.0,4.0,21.43500000005588,0-5,20-30
1090,2021-07-01,1010485.0,3.0,84.0,80.0,4.0,11.09305555553874,0-5,10-20
1091,2021-06-30,1010590.0,6.0,68.0,64.0,4.0,11.022500000079162,0-5,10-20
1092,2021-06-30,2110550.0,6.0,79.0,75.0,4.0,18.36361111124279,0-5,10-20
1093,2021-06-28,2110616.0,9.0,89.0,85.0,4.0,14.034166666679084,0-5,10-20
1094,2021-06-28,2110649.0,6.0,78.0,74.0,4.0,13.92472222232027,0-5,10-20
1095,2021-07-02,2111075.0,3.0,154.0,150.0,4.0,9.327500000072177,0-5,0-10
1096,2021-06-28,2310065.0,7.0,73.0,69.0,4.0,16.65305555553641,0-5,10-20
1097,2021-07-01,2510108.0,3.0,97.0,93.0,4.0,24.23333333339542,0-5,20-30
1098,2021-06-30,2910086.0,3.0,74.0,70.0,4.0,10.150833333435003,0-5,10-20
1099,2021-07-02,2910182.0,12.0,67.0,63.0,4.0,13.177222222206183,0-5,10-20
1100,2021-06-30,2910192.0,6.0,94.0,90.0,4.0,13.637500000011642,0-5,10-20
1101,2021-06-28,5110039.0,6.0,83.0,79.0,4.0,18.362222222203854,0-5,10-20
1102,2021-06-28,5110097.0,6.0,70.0,66.0,4.0,17.906666666676756,0-5,10-20
1103,2021-07-01,5321003.0,9.0,27.0,23.0,4.0,18.042777777824085,0-5,10-20
1104,2021-06-27,5321279.0,6.0,78.0,74.0,4.0,19.654166666732635,0-5,10-20
1105,2021-07-01,55110067.0,9.0,61.0,57.0,4.0,19.015833333309274,0-5,10-20
1106,2021-06-28,2910360.0,6.0,59.0,55.0,4.0,19.987500000104774,0-5,10-20
1107,2021-06-28,2910362.0,6.0,45.0,41.0,4.0,12.156111111107748,0-5,10-20
1108,2021-07-02,1010291.0,6.0,56.0,52.0,4.0,17.385833333304618,0-5,10-20
1109,2021-06-30,1010360.0,6.0,66.0,62.0,4.0,15.834444444451947,0-5,10-20
1110,2021-06-30,1010416.0,3.0,76.0,72.0,4.0,22.102777777821757,0-5,20-30
1111,2021-07-01,1010455.0,6.0,49.0,45.0,4.0,17.444166666653473,0-5,10-20
1112,2021-07-02,1010533.0,2.0,60.0,56.0,4.0,23.331944444566034,0-5,20-30
1113,2021-06-30,1010607.0,6.0,86.0,82.0,4.0,23.68527777789859,0-5,20-30
1114,2021-07-01,2010141.0,6.0,44.0,40.0,4.0,19.07833333342569,0-5,10-20
1115,2021-06-29,2010162.0,9.0,55.0,51.0,4.0,14.515555555641185,0-5,10-20
1116,2021-06-28,2110567.0,9.0,61.0,57.0,4.0,17.11249999998836,0-5,10-20
1117,2021-06-28,2110842.0,9.0,47.0,43.0,4.0,19.806111111247446,0-5,10-20
1118,2021-06-30,2110923.0,3.0,83.0,79.0,4.0,15.797777777770534,0-5,10-20
1119,2021-06-27,2111017.0,6.0,57.0,53.0,4.0,18.711944444454275,0-5,10-20
1120,2021-06-28,2111040.0,6.0,79.0,75.0,4.0,18.99166666675592,0-5,10-20
1121,2021-06-26,2310096.0,7.0,58.0,54.0,4.0,15.656666666676756,0-5,10-20
1122,2021-07-01,2310116.0,7.0,111.0,107.0,4.0,16.309166666760575,0-5,10-20
1123,2021-07-02,2510165.0,6.0,66.0,62.0,4.0,17.99972222233191,0-5,10-20
1124,2021-06-30,2710179.0,12.0,65.0,61.0,4.0,14.546944444533437,0-5,10-20
1125,2021-06-28,2710181.0,12.0,63.0,59.0,4.0,14.754444444493856,0-5,10-20
1126,2021-06-28,2810223.0,6.0,51.0,47.0,4.0,13.704722222231794,0-5,10-20
1127,2021-07-01,2810400.0,6.0,45.0,41.0,4.0,21.802500000048894,0-5,20-30
1128,2021-06-27,2910210.0,6.0,71.0,67.0,4.0,14.081388888938818,0-5,10-20
1129,2021-06-30,2910213.0,9.0,52.0,48.0,4.0,17.77083333337214,0-5,10-20
1130,2021-06-28,2910319.0,6.0,79.0,75.0,4.0,13.393611111212522,0-5,10-20
1131,2021-06-29,2910335.0,6.0,60.0,56.0,4.0,16.02333333331626,0-5,10-20
1132,2021-06-29,2910391.0,6.0,46.0,42.0,4.0,19.74888888892019,0-5,10-20
1133,2021-07-02,37110023.0,9.0,59.0,55.0,4.0,12.796388888906222,0-5,10-20
1134,2021-07-02,37110134.0,3.0,56.0,52.0,4.0,15.406111111224163,0-5,10-20
1135,2021-06-26,51310011.0,7.0,33.0,29.0,4.0,15.64750000013737,0-5,10-20
1136,2021-06-29,53110112.0,12.0,83.0,79.0,4.0,15.53194444446126,0-5,10-20
1137,2021-07-02,5321057.0,6.0,37.0,33.0,4.0,15.813888888980728,0-5,10-20
1138,2021-06-29,5321213.0,6.0,31.0,27.0,4.0,17.156944444519468,0-5,10-20
1139,2021-06-30,5321258.0,3.0,26.0,22.0,4.0,16.919722222199198,0-5,10-20
1140,2021-07-02,55110179.0,3.0,131.0,127.0,4.0,17.19388888886897,0-5,10-20
1141,2021-06-28,55110189.0,6.0,58.0,54.0,4.0,16.939444444491528,0-5,10-20
1142,2021-06-30,55110263.0,6.0,74.0,70.0,4.0,17.488611111184582,0-5,10-20
1143,2021-06-28,57110065.0,6.0,54.0,50.0,4.0,17.729166666744277,0-5,10-20
1144,2021-07-02,57110089.0,2.0,54.0,50.0,4.0,18.342222222243436,0-5,10-20
1145,2021-06-28,57110101.0,6.0,84.0,80.0,4.0,18.235277777770534,0-5,10-20
1146,2021-06-29,57110179.0,6.0,89.0,85.0,4.0,18.345277777814772,0-5,10-20
1147,2021-06-29,57110180.0,6.0,92.0,88.0,4.0,19.886388888931833,0-5,10-20
1148,2021-07-02,57410084.0,3.0,95.0,91.0,4.0,13.080555555643514,0-5,10-20
1149,2021-06-29,57410094.0,6.0,94.0,90.0,4.0,16.781666666676756,0-5,10-20
1150,2021-06-27,57410096.0,6.0,73.0,69.0,4.0,20.140000000130385,0-5,20-30
1151,2021-06-28,57410099.0,6.0,70.0,66.0,4.0,17.667499999981374,0-5,10-20
1152,2021-07-02,59210126.0,3.0,104.0,100.0,4.0,14.980000000039581,0-5,10-20
1153,2021-07-02,59210207.0,3.0,52.0,48.0,4.0,14.744722222269047,0-5,10-20
1154,2021-07-01,59210340.0,6.0,53.0,49.0,4.0,14.032777777814772,0-5,10-20
1155,2021-06-28,59210367.0,6.0,59.0,55.0,4.0,14.236666666693054,0-5,10-20
1156,2021-07-02,73110082.0,9.0,75.0,71.0,4.0,14.499444444430992,0-5,10-20
1157,2021-06-29,73110149.0,6.0,84.0,80.0,4.0,13.619444444426335,0-5,10-20
1158,2021-07-01,7551186.0,3.0,112.0,108.0,4.0,17.72944444458699,0-5,10-20
1159,2021-06-29,7551346.0,6.0,69.0,65.0,4.0,15.07611111109145,0-5,10-20
1160,2021-06-29,5321085.0,6.0,33.0,29.0,4.0,23.144444444566034,0-5,20-30
1161,2021-06-28,5321090.0,9.0,54.0,50.0,4.0,18.327222222229466,0-5,10-20
1162,2021-07-02,59210111.0,3.0,161.0,157.0,4.0,18.056388888973743,0-5,10-20
1163,2021-07-01,2111129.0,6.0,37.0,33.0,4.0,17.744722222269047,0-5,10-20
1164,2021-06-27,2510249.0,6.0,99.0,95.0,4.0,16.736388888966758,0-5,10-20
1165,2021-07-01,2510256.0,6.0,59.0,55.0,4.0,15.041944444470573,0-5,10-20
1166,2021-07-01,2810447.0,6.0,69.0,65.0,4.0,13.133055555692408,0-5,10-20
1167,2021-07-02,2910297.0,6.0,99.0,95.0,4.0,10.76722222234821,0-5,10-20
1168,2021-06-29,2910299.0,9.0,81.0,77.0,4.0,10.756111111084465,0-5,10-20
1169,2021-06-27,5321269.0,6.0,74.0,70.0,4.0,10.545277777884621,0-5,10-20
1170,2021-07-02,59210271.0,6.0,94.0,90.0,4.0,10.88888888899237,0-5,10-20
1171,2021-06-30,2111079.0,6.0,38.0,34.0,4.0,12.918333333393093,0-5,10-20
1172,2021-07-02,2810021.0,3.0,123.0,119.0,4.0,11.048611111182254,0-5,10-20
1173,2021-06-28,1010121.0,6.0,56.0,52.0,4.0,16.28249999997206,0-5,10-20
1174,2021-07-02,1010538.0,6.0,52.0,48.0,4.0,12.565277777903248,0-5,10-20
1175,2021-06-30,2110642.0,3.0,178.0,174.0,4.0,13.01888888888061,0-5,10-20
1176,2021-06-28,2110684.0,6.0,112.0,108.0,4.0,7.417500000097789,0-5,0-10
1177,2021-06-28,2110910.0,9.0,88.0,84.0,4.0,11.478888888959773,0-5,10-20
